MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_Contrast_1,Spectral_Contrast_2,Spectral_Contrast_3,Spectral_Contrast_4,Spectral_Contrast_5,Spectral_Contrast_6,Spectral_Contrast_7,Zero_Crossing_Rate,Tempo,Label
-298.5198059082031,119.23567199707031,37.374183654785156,27.383113861083984,21.91962432861328,14.237724304199219,16.450302124023438,5.389112949371338,4.138516426086426,-3.286971092224121,-8.332886695861816,-3.317883253097534,-11.18163776397705,-4.574932098388672,-7.142099857330322,-4.732216835021973,-5.371791362762451,-1.388485074043274,-1.0770295858383179,-5.992259979248047,0.34336867928504944,0.32502591609954834,0.29034820199012756,0.3366243243217468,0.25488901138305664,0.18329520523548126,0.19023017585277557,0.3706076145172119,0.430473655462265,0.36477798223495483,0.3219224512577057,0.23065976798534393,24.119498771448487,23.549469654962216,24.35756932592177,22.741903985670127,20.436390393312614,18.177531055809585,46.659132317156086,0.03340236379918734,143.5546875,Acoustic
-294.0546569824219,146.4290313720703,33.72138977050781,15.318981170654297,11.13584041595459,12.49167251586914,4.3506035804748535,2.9092583656311035,-5.515630722045898,-4.328017234802246,-6.8488969802856445,-1.2113783359527588,-0.7286070585250854,-4.476741790771484,2.249188184738159,6.7625732421875,-1.9856220483779907,-2.683729410171509,1.0289525985717773,-0.7189151048660278,0.23166877031326294,0.3456662595272064,0.27757972478866577,0.2942059636116028,0.5609676837921143,0.3098509609699249,0.31922027468681335,0.24641463160514832,0.3533427119255066,0.55379718542099,0.31826600432395935,0.32003656029701233,22.233241025189223,21.82759218262642,24.20286025372891,23.644375898859852,23.016944248918456,19.99293380011569,46.47810413195782,0.02888336875423237,83.35433467741936,Acoustic
-154.8070831298828,102.0676498413086,22.264572143554688,29.743019104003906,11.384153366088867,21.59942626953125,5.146577835083008,2.796949625015259,-6.175198078155518,-1.9804041385650635,-9.001375198364258,-4.2321882247924805,-7.907987117767334,-2.8855175971984863,-3.562584638595581,4.128241539001465,-3.6044886112213135,2.7248616218566895,0.9112860560417175,-2.5741660594940186,0.22940726578235626,0.1762438416481018,0.3021893799304962,0.2670270800590515,0.39911043643951416,0.19567134976387024,0.1910657286643982,0.32477128505706787,0.24907080829143524,0.3670467734336853,0.2559625208377838,0.36308667063713074,26.916047969960616,20.582478373614485,22.76708247575582,18.706242517909633,17.847096813304297,15.42725253698222,45.63664032649933,0.052983056883678284,151.99908088235293,Acoustic
-254.6173095703125,110.33705139160156,19.436174392700195,30.616575241088867,14.271198272705078,15.56635570526123,3.29695463180542,7.552178859710693,-4.3964409828186035,-2.533151865005493,-9.901026725769043,1.3734482526779175,-6.443323135375977,-8.357562065124512,3.8930304050445557,8.143891334533691,-1.1960411071777344,2.102323532104492,3.6338679790496826,1.0559231042861938,0.19991514086723328,0.20593687891960144,0.36915966868400574,0.1938120275735855,0.19350087642669678,0.1466180682182312,0.3394765853881836,0.584510326385498,0.2595752477645874,0.22620955109596252,0.1486862450838089,0.2334381490945816,23.02193032297268,20.940711501735315,25.505616933356755,21.633706476075677,22.457280542310077,19.276955086660514,48.046300854665596,0.04719705619539317,71.77734375,Acoustic
-194.9507293701172,82.95396423339844,-3.735300302505493,51.83283615112305,17.89238166809082,31.174413681030273,12.499730110168457,14.60693073272705,10.662312507629395,9.258768081665039,-3.517808198928833,7.010643005371094,-1.621496558189392,2.6256189346313477,6.507801532745361,11.9658842086792,3.0374629497528076,3.701847791671753,2.5733091831207275,1.4189320802688599,0.34259453415870667,0.33714404702186584,0.48777756094932556,0.4281114935874939,0.3749619722366333,0.3030202090740204,0.3581194579601288,0.5095280408859253,0.39587971568107605,0.48493021726608276,0.34387511014938354,0.3748030364513397,24.702497050254305,19.924789971173293,22.741172138894715,21.668906037443676,21.28711608667799,20.410165576672142,50.325299959312424,0.06335972377232142,78.30255681818181,Acoustic
-177.20513916015625,81.4123764038086,4.68474006652832,28.11138343811035,4.354088306427002,12.037568092346191,-0.6972131729125977,1.918843388557434,-14.093512535095215,-2.512809991836548,-10.906641960144043,-3.796565055847168,-12.172445297241211,-5.958619594573975,-12.133201599121094,-7.613549709320068,-10.791751861572266,-7.953099250793457,-12.163945198059082,-15.39259147644043,0.5172814130783081,0.30099231004714966,0.3070773780345917,0.16935932636260986,0.18622452020645142,0.19933336973190308,0.21074362099170685,0.3749925196170807,0.26519718766212463,0.2406328171491623,0.16154339909553528,0.22370080649852753,23.138224287135518,21.353164387416818,22.89144880310694,20.93545082283085,19.35816040277572,18.4905125448998,48.88804360782122,0.07788862974025346,151.99908088235293,Acoustic
-229.5826873779297,96.81474304199219,19.05860137939453,22.74822998046875,16.842212677001953,12.526822090148926,4.869754314422607,-2.2346112728118896,-0.06900963932275772,-4.167455196380615,-16.751846313476562,-10.992772102355957,-20.139102935791016,-11.94909381866455,-14.025291442871094,-7.2183122634887695,-8.19257926940918,-3.678539514541626,-4.0507683753967285,-0.836056113243103,0.21899980306625366,0.1964186280965805,0.13750068843364716,0.28487429022789,0.418179452419281,0.178019180893898,0.16080686450004578,0.17083154618740082,0.3739044666290283,0.24140138924121857,0.228087916970253,0.4620497226715088,22.60882698874771,22.863732853665343,22.502176503244986,23.112667029064564,21.260538104421045,18.869965087389275,47.8179016077686,0.055531518908514495,89.10290948275862,Acoustic
-233.6437530517578,133.92938232421875,7.223887920379639,26.685239791870117,6.702544212341309,6.047227382659912,-5.5667195320129395,-3.6417629718780518,-6.34928035736084,0.07098311185836792,-4.420064449310303,-3.368166923522949,-9.48172378540039,-8.441679954528809,-5.74131965637207,-0.6002271771430969,-4.815321445465088,0.7331786155700684,-1.6475183963775635,-3.5168638229370117,0.3812602758407593,0.25115618109703064,0.21783295273780823,0.40323272347450256,0.28211456537246704,0.3520982563495636,0.20170935988426208,0.37129563093185425,0.5004385709762573,0.253562867641449,0.286607563495636,0.2110028862953186,21.595127208912917,18.4514301332378,22.707203946546787,23.378675809815956,24.38623232346282,21.628636699991016,49.65909688513691,0.05127516924324682,92.28515625,Acoustic
-80.20829010009766,107.89450073242188,-16.82198715209961,28.928956985473633,9.301983833312988,19.66131591796875,2.958421230316162,6.570518493652344,0.20864921808242798,5.0796613693237305,-3.4122209548950195,6.997643947601318,0.49499577283859253,-0.7771337628364563,-1.4066011905670166,2.252840757369995,-0.45683830976486206,1.5652796030044556,-0.12615717947483063,-1.513820767402649,0.46435970067977905,0.3604263961315155,0.5048182606697083,0.35444727540016174,0.41691508889198303,0.32754915952682495,0.35414010286331177,0.6539856791496277,0.4158903956413269,0.410736620426178,0.34703025221824646,0.507886528968811,26.88493962630832,17.71943856069464,20.030796299214238,18.85605208412669,19.578059534977886,19.362575842927942,47.78416448592665,0.06699929564722912,129.19921875,Acoustic
-261.7716369628906,119.58243560791016,23.62383270263672,11.26490592956543,19.933053970336914,7.438929557800293,13.82255744934082,-0.671735405921936,-0.8981860876083374,3.9292755126953125,-13.256399154663086,-7.87757682800293,-12.518330574035645,0.20898741483688354,-3.6101181507110596,-1.8872283697128296,-6.6861491203308105,-2.1609299182891846,-3.4266457557678223,-5.895230293273926,0.48205989599227905,0.3231145143508911,0.30931949615478516,0.22865059971809387,0.25970545411109924,0.2111043930053711,0.16343377530574799,0.27004942297935486,0.18994452059268951,0.20693804323673248,0.17170660197734833,0.280426025390625,23.860833351067427,22.395162901661944,22.67499654780844,20.221965476635106,19.08785820566644,18.08107938285544,46.47688825449233,0.03989934047225051,112.34714673913044,Acoustic
-176.57154846191406,68.17513275146484,24.174646377563477,20.95823097229004,14.144550323486328,7.4737372398376465,-2.337597608566284,2.7047805786132812,-4.727477550506592,1.4235020875930786,-5.957275867462158,-8.69365406036377,-5.350536346435547,-3.054800033569336,-5.8267927169799805,-3.3958818912506104,-11.332268714904785,-1.042413592338562,-8.3756103515625,-0.16298416256904602,0.3689756691455841,0.277209609746933,0.3579563796520233,0.2767399549484253,0.29969578981399536,0.29172787070274353,0.28207144141197205,0.3765327036380768,0.2955056428909302,0.27814334630966187,0.21101966500282288,0.247681125998497,19.317338263148503,19.332426875483318,20.972163239320718,19.321234873484176,19.25727375436823,17.060964182276166,46.613413036643834,0.10480631877821671,135.99917763157896,Acoustic
-102.01112365722656,87.75456237792969,-0.450064480304718,23.637775421142578,5.32451057434082,7.081722259521484,-0.6896980404853821,10.175615310668945,6.090869426727295,10.570061683654785,-5.28086519241333,-0.49512267112731934,-3.350806713104248,5.161123275756836,4.58302116394043,7.893629550933838,1.5560574531555176,2.1371705532073975,-2.3161728382110596,0.8463563323020935,0.3142557740211487,0.181991845369339,0.1204281821846962,0.14867448806762695,0.1745152473449707,0.2430916130542755,0.20591631531715393,0.3146973252296448,0.3264298439025879,0.29550492763519287,0.28707194328308105,0.15530560910701752,22.23656441837477,20.201768700352964,25.76198625767908,27.94773459284916,24.718441346596215,21.981620383958376,48.78699650148999,0.0889468673673583,95.703125,Acoustic
-141.9654083251953,98.2652816772461,16.064701080322266,29.03608512878418,8.591246604919434,11.712174415588379,-2.588271141052246,10.797269821166992,-1.3271291255950928,-1.7710551023483276,-7.062222003936768,1.112743616104126,-4.866623401641846,-3.3326756954193115,-5.76084041595459,-1.234838604927063,-5.1252312660217285,0.008711829781532288,-1.401671051979065,-2.2886595726013184,0.4674169719219208,0.2710973620414734,0.30067622661590576,0.4483419954776764,0.30257388949394226,0.41871878504753113,0.2768266499042511,0.42417585849761963,0.26450398564338684,0.21651868522167206,0.35314446687698364,0.30382654070854187,28.896746505498076,17.635403258206157,20.924907905656536,19.69365611002716,18.834595296402004,16.14469926821169,46.53241280034989,0.07194356066520924,129.19921875,Acoustic
-363.8084411621094,193.17677307128906,83.70697021484375,10.928668022155762,-5.113377094268799,-1.3552672863006592,-5.245543003082275,-9.104185104370117,-5.894912242889404,-1.3240939378738403,-2.6228342056274414,-6.141385555267334,-8.379733085632324,-8.66307544708252,-7.910858154296875,-7.130314826965332,-7.37563943862915,-9.065316200256348,-12.146788597106934,-14.57038688659668,0.194846972823143,0.4372892677783966,0.450712114572525,0.20795629918575287,0.2127998173236847,0.2511073350906372,0.52508544921875,0.25449591875076294,0.1677217185497284,0.33417776226997375,0.20987223088741302,0.2667772173881531,25.272849646547062,20.302851907186767,25.042928948342773,25.150080078651648,26.659854346581096,15.24690635228001,37.61361584867452,0.030692281443479734,75.99954044117646,Acoustic
-52.605430603027344,100.33199310302734,-19.468570709228516,35.2800178527832,7.899713039398193,0.24527624249458313,5.311811447143555,4.089547157287598,4.651569366455078,0.6304341554641724,-6.724824905395508,0.6566253304481506,-3.4086925983428955,-0.3327863812446594,-1.6563427448272705,5.054448127746582,-3.3333559036254883,2.6500091552734375,-1.5975370407104492,5.286386013031006,0.5564943552017212,0.3579908311367035,0.34845784306526184,0.25586697459220886,0.4233913719654083,0.552445113658905,0.364751935005188,0.4990256428718567,0.3732283115386963,0.479095995426178,0.3665200173854828,0.35620978474617004,17.695890475458143,16.25270558867148,18.735704118566375,18.53109350159648,19.045783597294562,20.039029144232412,49.53144391079826,0.11136829029628834,198.76802884615384,Acoustic
-80.20681762695312,113.78682708740234,5.467915058135986,30.304140090942383,3.6456351280212402,14.060566902160645,5.325793743133545,2.1390435695648193,-0.1251068413257599,2.767900228500366,-0.08147278428077698,1.9196406602859497,-6.068074703216553,2.3150014877319336,-0.7907565236091614,0.6785537600517273,-1.8744077682495117,2.1926515102386475,-3.6499359607696533,-2.4427945613861084,0.1882493942975998,0.3761713206768036,0.39759790897369385,0.29687970876693726,0.4034952223300934,0.2508910000324249,0.28176623582839966,0.20500284433364868,0.3587425649166107,0.6315010786056519,0.26221293210983276,0.18816664814949036,17.931034841386737,18.22230778568809,20.73233538596448,19.398749703543608,19.18121871390312,18.533070631866202,46.848313547847745,0.05757096981814198,103.359375,Acoustic
-230.9830780029297,132.1920623779297,26.437292098999023,36.02385330200195,26.404376983642578,20.66880226135254,7.251147270202637,10.87660026550293,-4.551246643066406,10.252599716186523,-8.176207542419434,1.4696621894836426,-3.3237857818603516,-3.1941020488739014,1.5066927671432495,0.44640830159187317,-9.335896492004395,-6.419187068939209,-3.1523592472076416,-12.45683479309082,0.21732531487941742,0.2692931592464447,0.21709321439266205,0.2599845826625824,0.25438955426216125,0.3413189947605133,0.31942206621170044,0.2858089804649353,0.4710233509540558,0.3673945665359497,0.38983818888664246,0.23280419409275055,22.92296970493424,22.92756643538393,22.829421694885554,20.872055587035934,19.529398016847654,18.57674952874304,49.654323760620485,0.032893127474356666,117.45383522727273,Acoustic
-154.24830627441406,90.55219268798828,17.236976623535156,13.997589111328125,9.25653076171875,12.272878646850586,3.0164108276367188,2.368567705154419,-12.353731155395508,-2.036768913269043,-12.94779109954834,-5.8856401443481445,-6.8369317054748535,-3.6670398712158203,-3.1379647254943848,-3.6883840560913086,-4.414739608764648,-1.5453946590423584,-3.1477115154266357,0.6921299695968628,0.47366416454315186,0.23143857717514038,0.224331334233284,0.24044202268123627,0.48910367488861084,0.2796168625354767,0.2745923399925232,0.48992642760276794,0.3003769814968109,0.3289075195789337,0.18718479573726654,0.2776466906070709,22.69677778917031,19.45928571266993,21.69755284409776,18.35063314407899,16.268184854784934,15.574363674894583,47.04844173008225,0.07258224592653963,129.19921875,Acoustic
-69.34196472167969,124.40298461914062,1.1364471912384033,34.261844635009766,20.468650817871094,4.153749942779541,-2.1322574615478516,11.603631973266602,0.210201695561409,-2.3329615592956543,-10.42844295501709,-1.451124668121338,-1.5208622217178345,-1.8841793537139893,-3.7286369800567627,0.27988120913505554,3.1232168674468994,3.757326126098633,-6.808845520019531,-2.924736261367798,0.39213263988494873,0.3146919310092926,0.4655211269855499,0.40116360783576965,0.3456011414527893,0.4136500358581543,0.33957523107528687,0.44630667567253113,0.3025651276111603,0.37295714020729065,0.5105298161506653,0.2969038486480713,21.66540774312906,17.017740275098923,20.83825451396228,20.21112514099779,19.381497789894357,18.61282231229958,46.22864423668262,0.04559804234226067,89.10290948275862,Acoustic
-280.4898376464844,125.40985870361328,58.680702209472656,47.69779586791992,29.77667808532715,25.935049057006836,5.458773136138916,6.114470481872559,1.3745722770690918,1.2815126180648804,-2.925769090652466,-0.2512907087802887,-0.1470220535993576,-0.6789696216583252,-1.2643680572509766,-1.0186922550201416,-3.610562324523926,0.16788510978221893,0.7094495296478271,1.4763448238372803,0.36334389448165894,0.32617437839508057,0.40043148398399353,0.3451533317565918,0.2972427308559418,0.37861987948417664,0.32735082507133484,0.4606721103191376,0.40404212474823,0.4012666940689087,0.3838881254196167,0.3255380094051361,22.782132103958695,18.773724491748318,23.47927513951419,18.536669880242727,18.826111231986626,15.954099123628033,44.499915180074744,0.025458232205531943,151.99908088235293,Acoustic
